# l   Dl_TT   Dl_TE   Dl_EE
1.489000000000000000e+03 8.088735357540461735e+01 9.043661038442190048e-01 2.229421297895672005e+00
1.490000000000000000e+03 8.045021700480104698e+01 9.056845349625717301e-01 2.244181280666667000e+00
1.491000000000000000e+03 8.001450472122382962e+01 9.056155406424676313e-01 2.258917281042850167e+00
1.492000000000000000e+03 7.958030722666474333e+01 9.041719433568483621e-01 2.273622534148037388e+00
1.493000000000000000e+03 7.914771547070451163e+01 9.013666568006084567e-01 2.288290239594634290e+00
1.494000000000000000e+03 7.871682085123691763e+01 8.972126860558882200e-01 2.302913561424697608e+00
1.495000000000000000e+03 7.828771521519277599e+01 8.917231277573638426e-01 2.317485628050990787e+00
1.496000000000000000e+03 7.786049085926393332e+01 8.849111702575397365e-01 2.331999532198039127e+00
1.497000000000000000e+03 7.743524053062745338e+01 8.767900937920392046e-01 2.346448330843188046e+00
1.498000000000000000e+03 7.701205742766944695e+01 8.673732706448961105e-01 2.360825045157660451e+00
1.499000000000000000e+03 7.659103520070934223e+01 8.566741653138467694e-01 2.375122660447613221e+00
1.500000000000000000e+03 7.617226795272371476e+01 8.447063346756208402e-01 2.389334126095193245e+00
1.501000000000000000e+03 7.575585024007047252e+01 8.314834281512326619e-01 2.403452355499595683e+00
1.502000000000000000e+03 7.534187707321282801e+01 8.170191878712732558e-01 2.417470226018120005e+00
1.503000000000000000e+03 7.493044391744331278e+01 8.013274488412012175e-01 2.431380578907227363e+00
1.504000000000000000e+03 7.452164669360790583e+01 7.844221391066343863e-01 2.445176219263597073e+00
1.505000000000000000e+03 7.411558177882994869e+01 7.663172799186409589e-01 2.458849915965183541e+00
1.506000000000000000e+03 7.371234600723431640e+01 7.470269858990317147e-01 2.472394401612274084e+00
1.507000000000000000e+03 7.331203667067136109e+01 7.265654652056504625e-01 2.485802372468544075e+00
1.508000000000000000e+03 7.291475151944095501e+01 7.049470196976657110e-01 2.499066488402114761e+00
1.509000000000000000e+03 7.252058876301657619e+01 6.821860451008624482e-01 2.512179372826611967e+00
1.510000000000000000e+03 7.212964707076937998e+01 6.582970311729336998e-01 2.525133612642219028e+00
1.511000000000000000e+03 7.174202557269202885e+01 6.332945618687709777e-01 2.537921758176736819e+00
1.512000000000000000e+03 7.135782386012304812e+01 6.071933155057569476e-01 2.550536323126642024e+00
1.513000000000000000e+03 7.097714198647059902e+01 5.800080649290556556e-01 2.562969784498137393e+00
1.514000000000000000e+03 7.060008046793664960e+01 5.517536776769051965e-01 2.575214582548216224e+00
1.515000000000000000e+03 7.022674028424096093e+01 5.224451161459077175e-01 2.587263120725715293e+00
1.516000000000000000e+03 6.985722287934517283e+01 4.920974377563224755e-01 2.599107765612372223e+00
1.517000000000000000e+03 6.949163016217679001e+01 4.607257951173554522e-01 2.610740846863883746e+00
1.518000000000000000e+03 6.913006450735325359e+01 4.283454361924523557e-01 2.622154657150959967e+00
1.519000000000000000e+03 6.877261495761688082e+01 3.949728803938433175e-01 2.633342324492845776e+00
1.520000000000000000e+03 6.841931568435099109e+01 3.606294589219485314e-01 2.644300438564883837e+00
1.521000000000000000e+03 6.807018712850209852e+01 3.253378088465250784e-01 2.655026449563561819e+00
1.522000000000000000e+03 6.772524976257636808e+01 2.891207004973534445e-01 2.665517798095456303e+00
1.523000000000000000e+03 6.738452409064677795e+01 2.520010376906451910e-01 2.675771915163634773e+00
1.524000000000000000e+03 6.704803064835979853e+01 2.140018579554517630e-01 2.685786222154054048e+00
1.525000000000000000e+03 6.671579000294239847e+01 1.751463327600727427e-01 2.695558130821956055e+00
1.526000000000000000e+03 6.638782275320889426e+01 1.354577677384637413e-01 2.705085043278265822e+00
1.527000000000000000e+03 6.606414952956787090e+01 9.495960291664506947e-02 2.714364351975992573e+00
1.528000000000000000e+03 6.574479099402908844e+01 5.367541293911008010e-02 2.723393439696625062e+00
1.529000000000000000e+03 6.542976784021030312e+01 1.162890729523283900e-02 2.732169679536527784e+00
1.530000000000000000e+03 6.511910079334431600e+01 -3.115606945432276495e-02 2.740690434893343408e+00
1.531000000000000000e+03 6.481281061028568047e+01 -7.465553745119506146e-02 2.748953059452387215e+00
1.532000000000000000e+03 6.451091807951770818e+01 -1.188453813129169007e-01 2.756954897173046426e+00
1.533000000000000000e+03 6.421344402115941818e+01 -1.637013499065062827e-01 2.764693282275181296e+00
1.534000000000000000e+03 6.392040928697228708e+01 -2.091990561220586076e-01 2.772165539225513786e+00
1.535000000000000000e+03 6.363183476036725494e+01 -2.553139766463389804e-01 2.779368982724036208e+00
1.536000000000000000e+03 6.334774135641157500e+01 -3.020214517363727924e-01 2.786300917690404777e+00
1.537000000000000000e+03 6.306815002183574848e+01 -3.492966849930379536e-01 2.792958639250334052e+00
1.538000000000000000e+03 6.279308173504038137e+01 -3.971147431346570000e-01 2.799339432722001586e+00
1.539000000000000000e+03 6.252255750610306961e+01 -4.454505557705885077e-01 2.805440573602441479e+00
1.540000000000000000e+03 6.225659837678537656e+01 -4.942789151748183674e-01 2.811259327553943699e+00
1.541000000000000000e+03 6.199522542053961160e+01 -5.435744760595518921e-01 2.816792950390450301e+00
1.542000000000000000e+03 6.173845974251585744e+01 -5.933117553488056473e-01 2.822038688063956968e+00
1.543000000000000000e+03 6.148632247956872021e+01 -6.434651319519989476e-01 2.826993776650907009e+00
1.544000000000000000e+03 6.123883480026437809e+01 -6.940088465375456872e-01 2.831655442338594675e+00
1.545000000000000000e+03 6.099601790488733855e+01 -7.449170013064463358e-01 2.836020901411556494e+00
1.546000000000000000e+03 6.075789302544744430e+01 -7.961635597658788255e-01 2.840087360237973702e+00
1.547000000000000000e+03 6.052448142568670164e+01 -8.477223465027909910e-01 2.843852015256068011e+00
1.548000000000000000e+03 6.029580440108620820e+01 -8.995670469574919004e-01 2.847312052960503159e+00
1.549000000000000000e+03 6.007188327887300971e+01 -9.516712071972435183e-01 2.850464649888775792e+00
1.550000000000000000e+03 5.985273941802710596e+01 -1.004008233689853924e+00 2.853306972607623226e+00
1.551000000000000000e+03 5.963839420928815827e+01 -1.056551393077265866e+00 2.855836177699412559e+00
1.552000000000000000e+03 5.942886907516258077e+01 -1.109273811949151423e+00 2.858049411748543100e+00
1.553000000000000000e+03 5.922418546993032606e+01 -1.162148476616502668e+00 2.859943811327843921e+00
1.554000000000000000e+03 5.902436487965178458e+01 -1.215148232885222779e+00 2.861516502984971400e+00
1.555000000000000000e+03 5.882942882217472658e+01 -1.268245785829718253e+00 2.862764603228807214e+00
1.556000000000000000e+03 5.863939884714117312e+01 -1.321413699566492017e+00 2.863685218515855002e+00
1.557000000000000000e+03 5.845429653599426700e+01 -1.374624397027732092e+00 2.864275445236641460e+00
1.558000000000000000e+03 5.827413276661845742e+01 -1.427851716796227910e+00 2.864533223485676405e+00
1.559000000000000000e+03 5.809887539699829517e+01 -1.481075600053287644e+00 2.864459907166548636e+00
1.560000000000000000e+03 5.792848127815362602e+01 -1.534277447186110699e+00 2.864057717990595719e+00
1.561000000000000000e+03 5.776290696144748438e+01 -1.587438564570726518e+00 2.863328893911806894e+00
1.562000000000000000e+03 5.760210869806265777e+01 -1.640540164422513492e+00 2.862275689155405090e+00
1.563000000000000000e+03 5.744604243847814473e+01 -1.693563364646716307e+00 2.860900374246425404e+00
1.564000000000000000e+03 5.729466383194569090e+01 -1.746489188688961969e+00 2.859205236038287357e+00
1.565000000000000000e+03 5.714792822596635347e+01 -1.799298565385782478e+00 2.857192577741384465e+00
1.566000000000000000e+03 5.700579066576694487e+01 -1.851972328815125524e+00 2.854864718951652502e+00
1.567000000000000000e+03 5.686820589377662571e+01 -1.904491218146878495e+00 2.852223995679157298e+00
1.568000000000000000e+03 5.673512834910335556e+01 -1.956835877493382503e+00 2.849272760376665214e+00
1.569000000000000000e+03 5.660651216701049293e+01 -2.008986855759951951e+00 2.846013381968230949e+00
1.570000000000000000e+03 5.648231117839321769e+01 -2.060924606495391664e+00 2.842448245877767121e+00
1.571000000000000000e+03 5.636247890925515236e+01 -2.112629487742514023e+00 2.838579754057630744e+00
1.572000000000000000e+03 5.624696858018482004e+01 -2.164081761888657862e+00 2.834410325017199916e+00
1.573000000000000000e+03 5.613573310583210940e+01 -2.215261595516206050e+00 2.829942393851446969e+00
1.574000000000000000e+03 5.602872509438496706e+01 -2.266149059253101505e+00 2.825178412269525818e+00
1.575000000000000000e+03 5.592589684704572051e+01 -2.316724127623368545e+00 2.820120848623346888e+00
1.576000000000000000e+03 5.582720035750774201e+01 -2.366966678897626242e+00 2.814772187936155134e+00
1.577000000000000000e+03 5.573258731143190658e+01 -2.416856494943610656e+00 2.809134931931109858e+00
1.578000000000000000e+03 5.564200908592307115e+01 -2.466373261076688195e+00 2.803211599059863612e+00
1.579000000000000000e+03 5.555541674900667459e+01 -2.515496565910376958e+00 2.797004724531141573e+00
1.580000000000000000e+03 5.547276105910524535e+01 -2.564205901206861871e+00 2.790516860339318672e+00
1.581000000000000000e+03 5.539399246451485936e+01 -2.612480661727514697e+00 2.783750575293001628e+00
1.582000000000000000e+03 5.531906110288171163e+01 -2.660300145083410950e+00 2.776708455043602530e+00
1.583000000000000000e+03 5.524791680067863808e+01 -2.707643551585845465e+00 2.769393102113922644e+00
1.584000000000000000e+03 5.518050907268156635e+01 -2.754489984096853750e+00 2.761807135926729995e+00
1.585000000000000000e+03 5.511678712144619396e+01 -2.800818447879729334e+00 2.753953192833337393e+00
1.586000000000000000e+03 5.505669983678426860e+01 -2.846607850449536237e+00 2.745833926142179582e+00
1.587000000000000000e+03 5.500019579524035152e+01 -2.891837001423633868e+00 2.737452006147396144e+00
1.588000000000000000e+03 5.494722325956817599e+01 -2.936484612372191716e+00 2.728810120157408647e+00
1.589000000000000000e+03 5.489773017820718337e+01 -2.980529296668707140e+00 2.719910972523496451e+00
1.590000000000000000e+03 5.485166418475915862e+01 -3.023949569340520060e+00 2.710757284668380063e+00
1.591000000000000000e+03 5.480897259746462424e+01 -3.066723846919337415e+00 2.701351795114798726e+00
1.592000000000000000e+03 5.476960241867936929e+01 -3.108830447291745624e+00 2.691697259514084450e+00
1.593000000000000000e+03 5.473350033435104933e+01 -3.150247589549729277e+00 2.681796450674750698e+00
1.594000000000000000e+03 5.470061271349570120e+01 -3.190953393841191588e+00 2.671652158591062864e+00
1.595000000000000000e+03 5.467088560767405880e+01 -3.230925881220466866e+00 2.661267190471617639e+00
1.596000000000000000e+03 5.464426475046842313e+01 -3.270142973498845418e+00 2.650644370767927693e+00
1.597000000000000000e+03 5.462069320350571644e+01 -3.308585405918800237e+00 2.639786894638478376e+00
1.598000000000000000e+03 5.460010427199581784e+01 -3.346245494658605768e+00 2.628699391824749654e+00
1.599000000000000000e+03 5.458242852325509631e+01 -3.383118449343522904e+00 2.617386872577570411e+00
1.600000000000000000e+03 5.456759613363616523e+01 -3.419199467498447387e+00 2.605854375151241520e+00
1.601000000000000000e+03 5.455553688789383671e+01 -3.454483734535407358e+00 2.594106965848744117e+00
1.602000000000000000e+03 5.454618017855088397e+01 -3.488966423741035161e+00 2.582149739066927463e+00
1.603000000000000000e+03 5.453945500526401702e+01 -3.522642696264062234e+00 2.569987817341716330e+00
1.604000000000000000e+03 5.453528997418960245e+01 -3.555507701102792684e+00 2.557626351393301523e+00
1.605000000000000000e+03 5.453361329734961771e+01 -3.587556575092595068e+00 2.545070520171341499e+00
1.606000000000000000e+03 5.453435279199747754e+01 -3.618784442893384412e+00 2.532325530900162214e+00
1.607000000000000000e+03 5.453743587998386033e+01 -3.649186416977102887e+00 2.519396619123949410e+00
1.608000000000000000e+03 5.454278958712264114e+01 -3.678757597615209818e+00 2.506289048751952020e+00
1.609000000000000000e+03 5.455034054255665410e+01 -3.707493072866161921e+00 2.493008112103678453e+00
1.610000000000000000e+03 5.456001497812357570e+01 -3.735387918562895759e+00 2.479559129954092445e+00
1.611000000000000000e+03 5.457173872772186485e+01 -3.762437198300318197e+00 2.465947451578815564e+00
1.612000000000000000e+03 5.458543722667648268e+01 -3.788635963422782194e+00 2.452178454799320839e+00
1.613000000000000000e+03 5.460103551110484688e+01 -3.813979253011578585e+00 2.438257546028133493e+00
1.614000000000000000e+03 5.461845821728262962e+01 -3.838462093872414105e+00 2.424190160314026787e+00
1.615000000000000000e+03 5.463762958100969769e+01 -3.862079500522900055e+00 2.409981761387223198e+00
1.616000000000000000e+03 5.465847343697581806e+01 -3.884826475180032990e+00 2.395637841704589821e+00
1.617000000000000000e+03 5.468091321812671168e+01 -3.906698007747679835e+00 2.381163922494836438e+00
1.618000000000000000e+03 5.470487195502970934e+01 -3.927689075804063901e+00 2.366565553803715805e+00
1.619000000000000000e+03 5.473027227523977700e+01 -3.947794644589244673e+00 2.351848314539218165e+00
1.620000000000000000e+03 5.475703640266523564e+01 -3.967009666992608263e+00 2.337017812516772430e+00
1.621000000000000000e+03 5.478508615693369421e+01 -3.985329083540342321e+00 2.322079684504442909e+00
1.622000000000000000e+03 5.481434295275788315e+01 -4.002747822382930920e+00 2.307039596268127379e+00
1.623000000000000000e+03 5.484472779930156605e+01 -4.019260799282631247e+00 2.291903242616754710e+00
1.624000000000000000e+03 5.487616129954528077e+01 -4.034862917600958276e+00 2.276676347447484261e+00
1.625000000000000000e+03 5.490856364965228664e+01 -4.049549068286171227e+00 2.261364663790902618e+00
1.626000000000000000e+03 5.494185463833436245e+01 -4.063314129860755131e+00 2.245973973856220329e+00
1.627000000000000000e+03 5.497595364621774650e+01 -4.076152968408910837e+00 2.230510089076473967e+00
1.628000000000000000e+03 5.501077964520888486e+01 -4.088060437564027261e+00 2.214978850153721091e+00
1.629000000000000000e+03 5.504625119786038567e+01 -4.099031378496178490e+00 2.199386127104237421e+00
1.630000000000000000e+03 5.508228645673681001e+01 -4.109060619899604028e+00 2.183737819303718464e+00
1.631000000000000000e+03 5.511880316378050537e+01 -4.118142977980182806e+00 2.168039855532474025e+00
1.632000000000000000e+03 5.515571864967757421e+01 -4.126273256442931192e+00 2.152298194020628053e+00
1.633000000000000000e+03 5.519294983322359371e+01 -4.133446246479481445e+00 2.136518822493316261e+00
1.634000000000000000e+03 5.523041322068962700e+01 -4.139656726755562843e+00 2.120707758215885086e+00
1.635000000000000000e+03 5.526802490518785049e+01 -4.144899463398489914e+00 2.104871048039085757e+00
1.636000000000000000e+03 5.530570624671782554e+01 -4.149171602524750924e+00 2.089014502705748733e+00
1.637000000000000000e+03 5.534340096912939089e+01 -4.152479871246722354e+00 2.073142897081475144e+00
1.638000000000000000e+03 5.538105821478701074e+01 -4.154833441036211106e+00 2.057260762861977899e+00
1.639000000000000000e+03 5.541862687738652937e+01 -4.156241541123402605e+00 2.041372653695770367e+00
1.640000000000000000e+03 5.545605560157552816e+01 -4.156713458591550392e+00 2.025483145217457981e+00
1.641000000000000000e+03 5.549329278257371101e+01 -4.156258538471663933e+00 2.009596835081028043e+00
1.642000000000000000e+03 5.553028656579328270e+01 -4.154886183837195546e+00 1.993718342993141546e+00
1.643000000000000000e+03 5.556698484645939118e+01 -4.152605855898725551e+00 1.977852310746424092e+00
1.644000000000000000e+03 5.560333526923049163e+01 -4.149427074098657187e+00 1.962003402252756379e+00
1.645000000000000000e+03 5.563928522781871777e+01 -4.145359416205892877e+00 1.946176303576565347e+00
1.646000000000000000e+03 5.567478186461030276e+01 -4.140412518410532705e+00 1.930375722968116436e+00
1.647000000000000000e+03 5.570977207028595757e+01 -4.134596075418553340e+00 1.914606390896802290e+00
1.648000000000000000e+03 5.574420248344127060e+01 -4.127919840546499408e+00 1.898873060084434794e+00
1.649000000000000000e+03 5.577801949020710026e+01 -4.120393625816172190e+00 1.883180505538537775e+00
